appid,nombre,genero_steamspy,tags,owners_estimado,promedio_horas,precio,hltb_name,main_story,main_extra,completionist
1151640,Horizon Zero Dawn Complete Edition,RPG,[],"1,000,000 .. 2,000,000",0,4999,Horizon Zero Dawn - Complete Edition,28.93,52.13,75.65
334230,Town of Salem,RPG,[],"1,000,000 .. 2,000,000",0,499,Town of Salem,27.32,65.03,183.19
263500,Dragons and Titans,RPG,[],"1,000,000 .. 2,000,000",0,0,Dragons and Titans,11.75,0.0,0.0
39140,FINAL FANTASY VII,RPG,[],"1,000,000 .. 2,000,000",0,1199,Final Fantasy VII,36.0,49.1,79.57
240320,Panzar,RPG,[],"1,000,000 .. 2,000,000",0,0,,,,
2064650,Tower of Fantasy,RPG,[],"1,000,000 .. 2,000,000",0,0,Tower of Fantasy,83.88,124.4,0.0
1562430,DREDGE,RPG,[],"1,000,000 .. 2,000,000",0,2499,Dredge,9.68,12.87,20.63
245620,Tropico 5,RPG,[],"1,000,000 .. 2,000,000",0,799,Tropico 5,22.64,41.14,87.7
1113000,Persona 4 Golden,RPG,[],"1,000,000 .. 2,000,000",0,1999,Persona 4 Golden,66.99,84.21,133.42
250400,How to Survive,RPG,[],"1,000,000 .. 2,000,000",0,1499,How to Survive,10.07,14.14,34.17
1296830,暖雪 Warm Snow,RPG,[],"1,000,000 .. 2,000,000",0,1259,,,,
208580,STAR WARS Knights of the Old Republic II - The Sith Lords,RPG,[],"1,000,000 .. 2,000,000",0,999,Star Wars: Knights of the Old Republic II - The Sith Lords,30.39,40.84,54.25
775500,SCARLET NEXUS,RPG,[],"1,000,000 .. 2,000,000",0,1439,Scarlet Nexus,25.16,35.67,60.73
560130,Pillars of Eternity II: Deadfire,RPG,[],"1,000,000 .. 2,000,000",0,1999,Pillars of Eternity II: Deadfire,41.73,66.0,98.27
257350,Baldur's Gate II: Enhanced Edition,RPG,[],"1,000,000 .. 2,000,000",0,1999,Baldur's Gate II: Enhanced Edition,47.05,80.87,152.29
681660,Bless Online,RPG,[],"1,000,000 .. 2,000,000",0,0,Bless Online,0.0,230.45,0.0
462780,Darksiders Warmastered Edition,RPG,[],"1,000,000 .. 2,000,000",0,1999,Darksiders,17.08,20.37,27.97
1307550,Craftopia,RPG,[],"1,000,000 .. 2,000,000",0,2499,Craftopia,16.2,0.0,40.73
1129580,Medieval Dynasty,RPG,[],"1,000,000 .. 2,000,000",0,3499,Medieval Dynasty,30.21,56.03,268.42
231060,Ragnarok Online 2,RPG,[],"1,000,000 .. 2,000,000",0,0,Ragnarok Online 2,0.0,0.0,0.0
1094520,Sands of Salzaar,RPG,[],"1,000,000 .. 2,000,000",0,1499,Sands of Salzaar,32.09,33.83,0.0
215280,Secret World Legends,RPG,[],"1,000,000 .. 2,000,000",0,0,The Secret World,37.75,225.54,546.04
2552430,KINGDOM HEARTS -HD 1.5+2.5 ReMIX-,RPG,[],"1,000,000 .. 2,000,000",0,4999,,,,
794260,Outward Definitive Edition,RPG,[],"1,000,000 .. 2,000,000",0,3999,,,,
2680010,The First Berserker: Khazan,RPG,[],"1,000,000 .. 2,000,000",0,5999,The First Berserker: Khazan,34.48,46.98,57.76
434650,Lost Castle / 失落城堡,RPG,[],"1,000,000 .. 2,000,000",0,299,,,,
780310,The Riftbreaker,RPG,[],"1,000,000 .. 2,000,000",0,2999,The Riftbreaker,23.41,34.46,58.22
374040,Portal Knights,RPG,[],"1,000,000 .. 2,000,000",0,1999,Portal Knights,20.29,33.58,47.1
1328670,Mass Effect Legendary Edition,RPG,[],"1,000,000 .. 2,000,000",0,5999,Mass Effect Legendary Edition,61.29,101.66,138.2
226840,Age of Wonders III,RPG,[],"1,000,000 .. 2,000,000",0,2999,Age of Wonders III,26.39,74.97,145.33
668580,Atomic Heart,RPG,[],"1,000,000 .. 2,000,000",0,1499,Atomic Heart,16.21,25.07,36.8
1150690,OMORI,RPG,[],"1,000,000 .. 2,000,000",0,1999,Gnomoria,0.0,0.0,0.0
274520,Darkwood,RPG,[],"1,000,000 .. 2,000,000",0,1999,Darkwood,18.31,26.91,40.81
1335200,Action Taimanin,RPG,[],"1,000,000 .. 2,000,000",0,0,Action Taimanin,0.0,30.0,0.0
625960,Stoneshard,RPG,[],"1,000,000 .. 2,000,000",0,2499,Stoneshard,78.58,120.2,0.0
515690,Warriors of Vilvatikta,RPG,[],"1,000,000 .. 2,000,000",0,199,Warriors of Vilvatikta,0.0,0.0,0.0
104900,ORION: Prelude,RPG,[],"1,000,000 .. 2,000,000",0,99,ORION: Prelude,3.68,9.66,187.25
339280,Strife,RPG,[],"1,000,000 .. 2,000,000",0,0,Strife,0.0,0.0,0.0
1201240,BLEACH Brave Souls,RPG,[],"1,000,000 .. 2,000,000",0,0,Bleach: Brave Souls,10.06,35.05,210.62
262280,Dungeons 2,RPG,[],"1,000,000 .. 2,000,000",0,499,Dungeons 2,15.5,21.05,28.97
512900,Streets of Rogue,RPG,[],"1,000,000 .. 2,000,000",0,1999,Streets of Rogue,10.23,27.05,45.49
20510,S.T.A.L.K.E.R.: Clear Sky,RPG,[],"1,000,000 .. 2,000,000",0,1999,S.T.A.L.K.E.R.: Clear Sky,12.87,22.45,36.5
1169040,Necesse,RPG,[],"1,000,000 .. 2,000,000",0,1499,Necesse,24.0,48.88,60.16
1501750,Lords of the Fallen,RPG,[],"1,000,000 .. 2,000,000",0,2999,Lords of the Fallen,28.41,42.66,92.6
2400,The Ship: Murder Party,RPG,[],"1,000,000 .. 2,000,000",0,999,The Ship,2.61,3.1,4.07
1940340,Darkest Dungeon II,RPG,[],"1,000,000 .. 2,000,000",0,3999,Darkest Dungeon II,31.23,67.8,95.88
38410,Fallout 2: A Post Nuclear Role Playing Game,RPG,[],"1,000,000 .. 2,000,000",0,999,,,,
12810,Overlord II,RPG,[],"1,000,000 .. 2,000,000",0,999,Overlord II,16.47,20.42,26.85
212740,TERA - Action MMORPG,RPG,[],"1,000,000 .. 2,000,000",0,0,,,,
992300,嗜血印 Bloody Spell,RPG,[],"1,000,000 .. 2,000,000",0,2499,,,,
304650,SUNLESS SEA,RPG,[],"1,000,000 .. 2,000,000",0,1899,Sunless Sea,21.76,61.93,123.14
3117820,Sultan's Game,RPG,[],"1,000,000 .. 2,000,000",0,2499,Sultan's Game,28.4,31.0,87.93
288470,Fable Anniversary,RPG,[],"1,000,000 .. 2,000,000",0,3499,Fable Anniversary,13.28,20.54,32.19
226700,Infestation: Survivor Stories 2020,RPG,[],"1,000,000 .. 2,000,000",0,0,,,,
394310,Punch Club,RPG,[],"1,000,000 .. 2,000,000",0,999,Punch Club,10.49,13.55,24.12
505460,Foxhole,RPG,[],"1,000,000 .. 2,000,000",0,2999,Foxhole,224.0,508.5,0.0
736190,Chinese Parents,RPG,[],"1,000,000 .. 2,000,000",0,999,Chinese Parents,4.0,10.56,40.36
249050,Dungeon of the ENDLESS,RPG,[],"1,000,000 .. 2,000,000",0,1199,Dungeon of the Endless,7.71,26.33,110.44
429660,Tales of Berseria,RPG,[],"1,000,000 .. 2,000,000",0,4999,Tales of Berseria,44.23,67.4,153.66
258970,Gauntlet Slayer Edition,RPG,[],"1,000,000 .. 2,000,000",0,1999,,,,
304030,ArcheAge,RPG,[],"1,000,000 .. 2,000,000",0,0,ArcheAge,0.0,258.17,0.0
1462040,FINAL FANTASY VII REMAKE INTERGRADE,RPG,[],"1,000,000 .. 2,000,000",0,3999,Final Fantasy VII Remake,32.3,41.12,85.67
729040,Borderlands Game of the Year Enhanced,RPG,[],"1,000,000 .. 2,000,000",0,2999,,,,
1672970,Minecraft Dungeons,RPG,[],"1,000,000 .. 2,000,000",0,1999,Minecraft Dungeons,5.61,12.81,34.72
1041720,Kingdoms of Amalur: Re-Reckoning,RPG,[],"1,000,000 .. 2,000,000",0,3999,Kingdoms of Amalur: Re-Reckoning,22.89,54.28,103.27
1527950,Wartales,RPG,[],"1,000,000 .. 2,000,000",0,3499,Wartales,42.06,79.3,146.59
950670,Gothic Playable Teaser,RPG,[],"1,000,000 .. 2,000,000",0,0,,,,
1930,Two Worlds Epic Edition,RPG,[],"1,000,000 .. 2,000,000",0,1499,Two Worlds: Epic Edition,20.04,32.96,65.35
290340,Armello,RPG,[],"1,000,000 .. 2,000,000",0,2499,Armello,2.06,21.32,93.19
553640,ICEY,RPG,[],"1,000,000 .. 2,000,000",0,1099,Dicey Dungeons,26.8,44.07,57.79
362960,Tyranny,RPG,[],"1,000,000 .. 2,000,000",0,2999,Tyranny,20.46,34.97,56.56
235340,Prime World,RPG,[],"1,000,000 .. 2,000,000",0,0,Prime World,0.0,0.0,0.0
107310,Cthulhu Saves the World,RPG,[],"1,000,000 .. 2,000,000",0,299,Cthulhu Saves The World,7.71,10.39,13.69
1096530,Solasta: Crown of the Magister,RPG,[],"1,000,000 .. 2,000,000",0,2999,Solasta: Crown of the Magister,39.47,47.43,71.58
1253920,Rogue Legacy 2,RPG,[],"1,000,000 .. 2,000,000",0,2499,Rogue Legacy 2,26.22,45.27,112.72
283640,Salt and Sanctuary,RPG,[],"1,000,000 .. 2,000,000",0,1799,Salt & Sanctuary,16.43,21.46,32.13
48720,Mount & Blade: With Fire & Sword,RPG,[],"1,000,000 .. 2,000,000",0,999,Mount & Blade: With Fire & Sword,25.22,65.86,128.04
903950,Last Oasis,RPG,[],"1,000,000 .. 2,000,000",0,2999,Last Oasis,0.0,0.0,0.0
233290,Murdered: Soul Suspect,RPG,[],"1,000,000 .. 2,000,000",0,1999,Murdered: Soul Suspect,6.86,8.73,11.51
997070,Marvel's Avengers - The Definitive Edition,RPG,[],"1,000,000 .. 2,000,000",0,0,,,,
1448440,Wo Long: Fallen Dynasty,RPG,[],"1,000,000 .. 2,000,000",0,3999,Wo Long: Fallen Dynasty,25.37,34.43,46.57
1325200,Nioh 2 – The Complete Edition,RPG,[],"1,000,000 .. 2,000,000",0,4999,,,,
939400,LoveChoice,RPG,[],"1,000,000 .. 2,000,000",0,199,LoveChoice,1.24,1.63,1.92
329110,Gems of War - Puzzle RPG,RPG,[],"1,000,000 .. 2,000,000",0,0,,,,
1418100,Swords of Legends Online,RPG,[],"1,000,000 .. 2,000,000",0,0,Swords of Legends Online,0.0,0.0,0.0
1264670,The Wind Road,RPG,[],"1,000,000 .. 2,000,000",0,2999,The Wind Road,13.94,24.43,51.17
1128920,EVERSPACE 2,RPG,[],"1,000,000 .. 2,000,000",0,999,Everspace 2,28.56,47.98,68.32
610080,Realm Grinder,RPG,[],"1,000,000 .. 2,000,000",0,0,Realm Grinder,90.28,842.83,1672.14
1258080,Shop Titans,RPG,[],"1,000,000 .. 2,000,000",0,0,Shop Titans,15.0,30.0,648.78
2679460,Metaphor: ReFantazio,RPG,[],"1,000,000 .. 2,000,000",0,6999,Metaphor: ReFantazio,65.32,88.21,109.05
2420110,Horizon Forbidden West Complete Edition,RPG,[],"1,000,000 .. 2,000,000",0,5999,Horizon Forbidden West - Complete Edition,47.51,73.71,116.32
1062520,Dinkum,RPG,[],"1,000,000 .. 2,000,000",0,1999,Dinkum,31.32,63.42,115.91
994280,Gujian3(古剑奇谭三),RPG,[],"1,000,000 .. 2,000,000",0,1199,,,,
1669980,Volcano Princess,RPG,[],"1,000,000 .. 2,000,000",0,714,Volcano Princess,9.07,22.24,50.93
22300,Fallout 3,RPG,[],"1,000,000 .. 2,000,000",0,999,Fallout 3,22.22,52.31,114.17
236090,Dust: An Elysian Tail,RPG,[],"1,000,000 .. 2,000,000",0,1499,Dust: An Elysian Tail,10.13,13.54,18.44
377840,FINAL FANTASY IX,RPG,[],"1,000,000 .. 2,000,000",0,2099,Final Fantasy IX,38.05,52.29,82.02
553420,TUNIC,RPG,[],"1,000,000 .. 2,000,000",0,2999,Tunic,12.3,16.68,21.72
1671210,DELTARUNE,RPG,[],"1,000,000 .. 2,000,000",0,2499,Deltarune,32.22,35.59,68.97
611790,House Party,RPG,[],"1,000,000 .. 2,000,000",0,2499,House Party,6.26,10.75,20.08
215530,The Incredible Adventures of Van Helsing,RPG,[],"1,000,000 .. 2,000,000",0,1499,The Incredible Adventures of Van Helsing,12.94,17.78,33.87
626690,Sword Art Online: Fatal Bullet,RPG,[],"1,000,000 .. 2,000,000",0,1999,Sword Art Online: Fatal Bullet,26.05,52.76,130.07
867210,Songs of Conquest,RPG,[],"1,000,000 .. 2,000,000",0,749,Songs of Conquest,30.48,58.03,110.19
211420,DARK SOULS: Prepare To Die Edition,RPG,[],"1,000,000 .. 2,000,000",0,0,Dark Souls: Prepare to Die Edition,45.83,62.81,106.04
251950,WWII Online,RPG,[],"1,000,000 .. 2,000,000",0,0,World War II Online,0.0,0.0,0.0
595520,FINAL FANTASY XII THE ZODIAC AGE,RPG,[],"1,000,000 .. 2,000,000",0,4999,Final Fantasy XII: The Zodiac Age,40.64,62.24,105.12
707010,Will To Live Online,RPG,[],"1,000,000 .. 2,000,000",0,0,Will To Live Online,40.0,105.0,256.0
215100,Ragnarok Online,RPG,[],"1,000,000 .. 2,000,000",0,0,Ragnarok Online,61.5,134.6,4500.0
2161700,Persona 3 Reload,RPG,[],"1,000,000 .. 2,000,000",0,5999,Persona 3 Reload,64.62,85.55,99.59
1627720,Lies of P,RPG,[],"1,000,000 .. 2,000,000",0,5999,Lies of P,28.33,36.22,58.39
2221490,Tom Clancy’s The Division 2,RPG,[],"1,000,000 .. 2,000,000",0,2999,,,,
536930,MOBIUS FINAL FANTASY,RPG,[],"1,000,000 .. 2,000,000",0,0,Mobius Final Fantasy,207.67,307.44,1666.38
1065310,Evil West,RPG,[],"1,000,000 .. 2,000,000",0,999,Evil West,10.8,13.28,22.37
399810,Call of Cthulhu,RPG,[],"1,000,000 .. 2,000,000",0,299,Call of Cthulhu,8.16,9.8,13.22
339800,HuniePop,RPG,[],"1,000,000 .. 2,000,000",0,999,HuniePop,9.53,15.04,34.29
1189490,觅长生,RPG,[],"1,000,000 .. 2,000,000",0,1499,,,,
666140,My Time at Portia,RPG,[],"1,000,000 .. 2,000,000",0,599,My Time At Portia,69.13,110.15,141.33
41700,S.T.A.L.K.E.R.: Call of Pripyat,RPG,[],"1,000,000 .. 2,000,000",0,1999,S.T.A.L.K.E.R.: Call of Pripyat,15.08,23.5,31.68
376570,WildStar,RPG,[],"1,000,000 .. 2,000,000",0,0,WildStar,0.0,0.0,288.0
330020,Children of Morta,RPG,[],"1,000,000 .. 2,000,000",0,329,Children of Morta,14.18,18.66,28.46
1377580,Soulworker,RPG,[],"1,000,000 .. 2,000,000",0,0,SoulWorker,52.54,0.0,0.0
678800,SAS: Zombie Assault 4,RPG,[],"1,000,000 .. 2,000,000",0,0,SAS: Zombie Assault 4,2.9,0.0,0.0
1549970,Aliens: Fireteam Elite,RPG,[],"1,000,000 .. 2,000,000",0,599,Aliens: Fireteam Elite,8.48,16.21,65.92
619820,Heroes of Hammerwatch II,RPG,[],"1,000,000 .. 2,000,000",0,1999,Heroes of Hammerwatch II,10.9,21.24,41.38
1718570,ASTLIBRA Revision,RPG,[],"1,000,000 .. 2,000,000",0,1749,ASTLIBRA Revision,39.18,63.79,67.49
359870,FINAL FANTASY X/X-2 HD Remaster,RPG,[],"1,000,000 .. 2,000,000",0,2999,Final Fantasy X/X-2 HD Remaster,50.4,80.13,162.31
427290,Vampyr,RPG,[],"1,000,000 .. 2,000,000",0,399,Vampyr,16.94,29.5,41.48
365360,Battle Brothers,RPG,[],"1,000,000 .. 2,000,000",0,2999,Battle Brothers,32.33,56.21,99.76
1222690,Dragon Age Inquisition,RPG,[],"1,000,000 .. 2,000,000",0,3999,Dragon Age: Inquisition - Game of the Year Edition,50.91,93.24,145.81
1369630,ENDER LILIES: Quietus of the Knights,RPG,[],"1,000,000 .. 2,000,000",0,2499,ENDER LILIES: Quietus of the Knights,12.41,18.63,20.91
1227890,Summer Memories,RPG,[],"1,000,000 .. 2,000,000",0,1999,Summer Memories,4.03,10.9,17.91
590380,Into the Breach,RPG,[],"1,000,000 .. 2,000,000",0,524,Into the Breach,5.75,20.02,52.88
329430,State of Decay: YOSE,RPG,[],"1,000,000 .. 2,000,000",0,1999,,,,
915320,Pixel Strike 3D,RPG,[],"1,000,000 .. 2,000,000",0,0,Pixel Strike 3D,0.0,0.0,0.0
1385380,Across the Obelisk,RPG,[],"1,000,000 .. 2,000,000",0,1999,Across the Obelisk,27.19,49.4,140.13
237310,Elsword,RPG,[],"1,000,000 .. 2,000,000",0,0,Elsword,106.0,299.72,757.99
347560,Terra Incognita Chapter One: The Descendant,RPG,[],"1,000,000 .. 2,000,000",0,199,Terra Incognita ~ Chapter One: The Descendant,2.48,0.0,4.51
375480,Chronicon,RPG,[],"1,000,000 .. 2,000,000",0,1399,Chronicon,15.04,33.31,79.52
411300,ELEX,RPG,[],"1,000,000 .. 2,000,000",0,2999,Elex II,35.3,56.68,76.12
578650,The Outer Worlds,RPG,[],"1,000,000 .. 2,000,000",0,2999,The Outer Worlds,13.33,26.65,40.68
404410,Endless Sky,RPG,[],"1,000,000 .. 2,000,000",0,0,Endless Sky,8.93,57.83,98.83
1256670,Library Of Ruina,RPG,[],"1,000,000 .. 2,000,000",0,2999,Library Of Ruina,113.3,127.79,165.21
763890,Wildermyth,RPG,[],"1,000,000 .. 2,000,000",0,2499,Wildermyth,28.6,45.68,88.38
2130,Dark Messiah of Might & Magic,RPG,[],"1,000,000 .. 2,000,000",0,999,,,,
1238000,Mass Effect: Andromeda Deluxe Edition,RPG,[],"1,000,000 .. 2,000,000",0,3999,,,,
597820,BIOMUTANT,RPG,[],"1,000,000 .. 2,000,000",0,3999,Biomutant,12.9,24.42,42.28
257850,Hyper Light Drifter,RPG,[],"1,000,000 .. 2,000,000",0,1999,Hyper Light Drifter,7.75,11.73,27.29
2593370,The Hungry Lamb: Traveling in the Late Ming Dynasty,RPG,[],"1,000,000 .. 2,000,000",0,699,The Hungry Lamb: Traveling in the Late Ming Dynasty,7.46,9.8,10.16
240760,Wasteland 2: Director's Cut,RPG,[],"500,000 .. 1,000,000",0,2999,Wasteland 2,40.77,64.34,100.09
247000,Talisman: Digital Classic Edition,RPG,[],"500,000 .. 1,000,000",0,174,,,,
1245250,Thrive: Heavy Lies The Crown,RPG,[],"500,000 .. 1,000,000",0,2799,Thrive: Heavy Lies the Crown,0.0,0.0,0.0
1226470,Shadow Arena,RPG,[],"500,000 .. 1,000,000",0,0,Shadow Arena,0.0,0.0,0.0
875210,Kingdom Heroes 8,RPG,[],"500,000 .. 1,000,000",0,2999,,,,
65540,Gothic 1,RPG,[],"500,000 .. 1,000,000",0,1999,Gothic 1 Remake,35.22,50.81,71.81
1543030,Sword and Fairy 7,RPG,[],"500,000 .. 1,000,000",0,2999,Sword and Fairy: Together Forever,21.36,28.34,35.96
17450,Dragon Age: Origins,RPG,[],"500,000 .. 1,000,000",0,2999,Dragon Age: Origins,40.3,58.14,86.82
1084600,My Time at Sandrock,RPG,[],"500,000 .. 1,000,000",0,1399,My Time at Sandrock,82.8,120.03,163.13
677120,Heroes of Hammerwatch,RPG,[],"500,000 .. 1,000,000",0,1499,Heroes of Hammerwatch,19.71,43.4,92.49
489520,Minion Masters,RPG,[],"500,000 .. 1,000,000",0,0,Minion Masters,4.45,57.17,110.91
704450,Neverwinter Nights: Enhanced Edition,RPG,[],"500,000 .. 1,000,000",0,1999,Neverwinter Nights: Enhanced Edition,42.99,70.34,117.51
201230,EverQuest II,RPG,[],"500,000 .. 1,000,000",0,0,EverQuest II,0.0,1655.9,0.0
230230,Divinity: Original Sin (Classic),RPG,[],"500,000 .. 1,000,000",0,3999,,,,
1207650,Suzerain,RPG,[],"500,000 .. 1,000,000",0,599,Suzerain,11.6,21.71,36.36
1669000,Age of Wonders 4,RPG,[],"500,000 .. 1,000,000",0,4999,Age of Wonders 4,19.44,75.49,149.78
2408820,Luma Island,RPG,[],"500,000 .. 1,000,000",0,1999,Luma Island,32.01,39.09,74.63
970830,The Dungeon Of Naheulbeuk: The Amulet Of Chaos,RPG,[],"500,000 .. 1,000,000",0,524,The Dungeon Of Naheulbeuk: The Amulet Of Chaos,31.75,37.53,47.05
1030210,Torchlight III,RPG,[],"500,000 .. 1,000,000",0,3999,Torchlight III,15.7,23.55,40.12
1432860,Sun Haven,RPG,[],"500,000 .. 1,000,000",0,2499,Sun Haven,43.87,72.34,161.05
1249800,Xuan-Yuan Sword VII,RPG,[],"500,000 .. 1,000,000",0,3499,Xuan-Yuan Sword VII,12.89,18.88,21.73
39190,Dungeon Siege,RPG,[],"500,000 .. 1,000,000",0,699,Dungeon Siege,27.62,32.53,46.87
814540,Changed,RPG,[],"500,000 .. 1,000,000",0,499,Changed,6.7,8.24,10.05
234330,MARVEL Puzzle Quest,RPG,[],"500,000 .. 1,000,000",0,0,Marvel Puzzle Quest: Dark Reign,27.33,66.0,0.0
813630,Supraland,RPG,[],"500,000 .. 1,000,000",0,1999,Supraland,12.91,16.7,23.45
1397920,Mr.Mine,RPG,[],"500,000 .. 1,000,000",0,0,Mr.Mine,673.88,0.0,917.5
414530,Skyforge,RPG,[],"500,000 .. 1,000,000",0,0,Skyforge,43.0,108.0,770.0
217750,Age of Conan: Unchained,RPG,[],"500,000 .. 1,000,000",0,0,Age of Conan: Unchained,118.67,234.0,0.0
205710,EverQuest,RPG,[],"500,000 .. 1,000,000",0,0,EverQuest,530.07,635.25,0.0
711810,Never Split the Party,RPG,[],"500,000 .. 1,000,000",0,0,Never Split the Party,5.62,0.0,0.0
1105670,The Last Spell,RPG,[],"500,000 .. 1,000,000",0,2499,The Last Spell,40.66,66.02,92.99
40390,Risen 2: Dark Waters,RPG,[],"500,000 .. 1,000,000",0,999,Risen 2: Dark Waters,26.04,34.31,46.1
760060,Mutant Year Zero: Road to Eden,RPG,[],"500,000 .. 1,000,000",0,3499,Mutant Year Zero: Road to Eden,13.07,18.43,23.74
1989270,Slay the Princess — The Pristine Cut,RPG,[],"500,000 .. 1,000,000",0,1799,,,,
7520,Two Worlds II HD,RPG,[],"500,000 .. 1,000,000",0,749,Two Worlds II: Call of the Tenebrae,6.5,13.5,24.42
241540,State of Decay,RPG,[],"500,000 .. 1,000,000",0,0,State of Decay,15.5,22.54,36.87
249230,Risen 3 - Titan Lords,RPG,[],"500,000 .. 1,000,000",0,1499,,,,
1333350,Angel Legion,RPG,[],"500,000 .. 1,000,000",0,0,Angel Legion,0.0,0.0,0.0
439350,Kritika:REBOOT,RPG,[],"500,000 .. 1,000,000",0,0,Kritika:REBOOT,26.0,110.0,0.0
1881700,Undawn,RPG,[],"500,000 .. 1,000,000",0,0,Undawn,0.0,0.0,0.0
427410,Abiotic Factor,RPG,[],"500,000 .. 1,000,000",0,3499,Abiotic Factor,48.76,72.66,86.55
1120810,Eastern Exorcist,RPG,[],"500,000 .. 1,000,000",0,1799,Eastern Exorcist,5.0,8.67,15.64
529180,Dark and Light,RPG,[],"500,000 .. 1,000,000",0,1799,Dark and Light,36.44,52.37,0.0
2208920,Assassin's Creed Valhalla,RPG,[],"500,000 .. 1,000,000",0,5999,Assassin's Creed Valhalla,61.26,99.31,151.97
519190,Next Day: Survival,RPG,[],"500,000 .. 1,000,000",0,999,Next Day: Survival,38.0,51.0,55.0
606880,GreedFall,RPG,[],"500,000 .. 1,000,000",0,349,Greedfall,23.12,41.29,52.07
237850,Dreamfall Chapters,RPG,[],"500,000 .. 1,000,000",0,2499,Dreamfall Chapters,22.01,24.76,35.86
724970,神舞幻想 Faith of Danschant,RPG,[],"500,000 .. 1,000,000",0,1199,,,,
212200,Mabinogi,RPG,[],"500,000 .. 1,000,000",0,0,Mabinogi,30.0,6500.0,0.0
1970580,Backpack Hero,RPG,[],"500,000 .. 1,000,000",0,1999,Backpack Hero,12.29,45.23,57.89
337950,The SKIES - BETA,RPG,[],"500,000 .. 1,000,000",0,0,,,,
346940,Shadowrun: Hong Kong - Extended Edition,RPG,[],"500,000 .. 1,000,000",0,1999,Shadowrun: Hong Kong - Extended Edition,20.49,41.69,47.65
400630,Wuppo: Definitive Edition,RPG,[],"500,000 .. 1,000,000",0,1499,,,,
1436930,Temple of Apshai Trilogy,RPG,[],"500,000 .. 1,000,000",0,399,Temple of Apshai Trilogy,0.0,0.0,0.0
2103140,Magicraft,RPG,[],"500,000 .. 1,000,000",0,1599,Magicraft,7.1,19.66,41.49
214170,Divine Divinity,RPG,[],"500,000 .. 1,000,000",0,599,Divine Divinity,33.41,47.36,69.57
1584090,Touhou Mystia's Izakaya,RPG,[],"500,000 .. 1,000,000",0,599,Touhou Mystia's Izakaya,38.21,45.83,60.53
1267910,Melvor Idle,RPG,[],"500,000 .. 1,000,000",0,999,Melvor Idle,1281.24,1464.2,1669.8
48220,Might & Magic: Heroes VI,RPG,[],"500,000 .. 1,000,000",0,999,Might & Magic: Heroes VI,77.76,96.23,192.68
207170,Legend of Grimrock,RPG,[],"500,000 .. 1,000,000",0,1499,Legend of Grimrock,16.44,20.58,29.57
40300,Risen,RPG,[],"500,000 .. 1,000,000",0,1499,Risen,28.45,37.55,46.05
263540,Villagers and Heroes,RPG,[],"500,000 .. 1,000,000",0,0,Villagers and Heroes,100.0,1000.0,0.0
215830,Closers,RPG,[],"500,000 .. 1,000,000",0,0,Closers,48.45,68.83,0.0
237990,The Banner Saga,RPG,[],"500,000 .. 1,000,000",0,2499,The Banner Saga,10.7,13.85,30.28
294860,Valkyria Chronicles,RPG,[],"500,000 .. 1,000,000",0,1999,Valkyria Chronicles,30.34,38.21,58.5
746850,Cloudpunk,RPG,[],"500,000 .. 1,000,000",0,1999,Cloudpunk,8.88,11.47,15.22
1512530,极限求生,RPG,[],"500,000 .. 1,000,000",0,0,,,,
7510,X-Blades,RPG,[],"500,000 .. 1,000,000",0,649,X-Blades,6.83,8.59,10.84
564710,Soda Dungeon,RPG,[],"500,000 .. 1,000,000",0,0,Soda Dungeon,4.59,72.91,139.58
716350,Reign of Guilds,RPG,[],"500,000 .. 1,000,000",0,0,Reign of Guilds,0.0,0.0,0.0
107300,Breath of Death VII,RPG,[],"500,000 .. 1,000,000",0,71,Breath of Death VII: The Beginning,5.16,6.02,7.1
1013320,Firestone: Online Idle RPG,RPG,[],"500,000 .. 1,000,000",0,0,,,,
22100,Mount & Blade,RPG,[],"500,000 .. 1,000,000",0,999,Mount & Blade,42.16,89.18,99.73
551170,Onmyoji,RPG,[],"500,000 .. 1,000,000",0,0,Onmyoji,0.0,60.62,0.0
248390,Craft The World,RPG,[],"500,000 .. 1,000,000",0,1899,Craft the World,33.45,84.09,192.43
239070,Hammerwatch,RPG,[],"500,000 .. 1,000,000",0,999,Hammerwatch,8.48,13.98,31.32
1139980,Travellers Rest,RPG,[],"500,000 .. 1,000,000",0,1349,Travellers Rest,18.16,22.82,39.91
1241510,The Test,RPG,[],"500,000 .. 1,000,000",0,199,The Test,0.48,0.56,0.51
300550,Shadowrun: Dragonfall - Director's Cut,RPG,[],"500,000 .. 1,000,000",0,1499,Shadowrun: Dragonfall - Director's Cut,20.61,29.46,41.8
204030,Fable - The Lost Chapters,RPG,[],"500,000 .. 1,000,000",0,999,,,,
329000,Data Hacker: Corruption,RPG,[],"500,000 .. 1,000,000",0,199,Data Hacker: Corruption,18.0,0.0,0.0
605740,"Flashing Lights - Police, Firefighting, Emergency Services (EMS) Simulator",RPG,[],"500,000 .. 1,000,000",0,2499,,,,
1171690,Wayfinder,RPG,[],"500,000 .. 1,000,000",0,2499,Wayfinder,25.08,37.62,59.0
295550,Royal Quest,RPG,[],"500,000 .. 1,000,000",0,0,Royal Quest,25.0,50.0,75.0
268750,Magicite,RPG,[],"500,000 .. 1,000,000",0,999,Magicite,20.9,35.44,60.1
321960,Might & Magic Heroes VII,RPG,[],"500,000 .. 1,000,000",0,2999,Might & Magic: Heroes VII,56.78,134.81,182.33
